10000
-0.000420199 -0.000835482 -0.000915014 0.000684863 5.20949e-07 0.00198449
0.00203252 0.000800662 -0.00107072 0.000469071 2.28394e-06 0.00198134
0.00121952 -0.000333493 0.00131202 -0.00036899 4.72397e-07 0.00198015
-0.000723046 -0.00022349 0.00157149 0.00222182 -8.12897e-07 0.00198275
-0.00228287 0.000528009 0.000304383 -0.00145475 6.01949e-07 0.0019782
0.0019473 -0.000924355 -0.00114532 0.000210441 3.89298e-06 0.00198048
0.000744908 0.00059674 0.00098624 -0.000169012 -1.40271e-06 0.00198038
0.000357346 -0.000535708 0.00101615 -7.84892e-05 -1.00301e-06 0.0019787
-0.000620591 -0.00102031 -0.000411602 -0.000853063 -1.40213e-07 0.0019785
-0.000102666 0.000865918 -0.00245843 4.76432e-05 -4.02683e-07 0.00197961
0.000346966 -0.000130558 0.000573003 -0.00163046 5.08672e-07 0.00197931
0.00186688 0.00028901 0.000433946 -0.0009168 -9.81833e-07 0.00198062
-0.00154426 -0.00126401 -0.00172191 0.00038613 -3.64655e-07 0.00197883
0.000176635 -0.00118863 0.00255201 -0.000527673 2.33994e-06 0.00197887
0.000128423 0.000257226 0.00224294 0.00124698 6.12888e-07 0.00198278
-0.00175732 0.000473717 0.0001467 0.000234104 -2.69159e-06 0.00198038
-0.00206007 0.000710169 0.000142293 3.81904e-05 3.50017e-06 0.00197836
2.50977e-06 -8.4372e-05 6.90496e-05 0.00176623 2.46102e-07 0.00197805
-0.000102212 -0.00049046 -2.97339e-05 0.00117519 -1.67327e-06 0.00198042
-0.000722204 -0.00257743 -0.00141925 -0.000281908 -1.04773e-06 0.00198005
0.00115169 -0.000602868 0.00195606 -0.000261568 2.47361e-06 0.0019828
-0.000778663 -0.0010094 0.00210129 -0.00115301 -3.31536e-07 0.00198297
-0.000452013 0.00132729 0.000205925 -0.000887332 -1.11109e-07 0.00197966
0.00113214 0.00130955 -0.00169816 0.000580521 3.71099e-06 0.00197965
0.000100084 -0.00109614 -0.00254486 0.000666861 -4.1575e-07 0.00197934
0.00166317 -0.000587127 -0.00189637 0.000176428 1.60701e-06 0.0019809
-0.00241165 -0.00176376 0.00112167 -0.000241335 -1.76101e-07 0.00197893
0.000884191 0.000723768 -0.00136209 0.00127852 -2.05938e-06 0.00198392
-0.0021385 0.000499367 0.00151107 0.000317156 1.38834e-06 0.00198028
0.000337735 0.00145868 0.00078508 0.00123103 3.08871e-06 0.00197833
0.000348825 -0.000190991 0.00108384 -0.0011151 2.11883e-06 0.00197829
-0.00235793 -0.00123383 0.000925279 -0.000658252 1.27631e-06 0.00198282
-0.0015284 0.000709553 -0.00129619 -0.000447094 8.48169e-07 0.00197867
0.00160662 0.000421637 0.00122342 5.12256e-05 3.64549e-06 0.00197834
0.00234835 0.000963681 -5.26789e-05 -0.000503066 1.57875e-06 0.00197959
-0.00260939 8.24349e-05 -0.000367992 -0.00132491 -7.9701e-07 0.00197969
-0.000954441 -0.00200138 0.00158851 0.000304934 -2.35468e-06 0.0019827
-0.000876061 -0.000139598 0.00237885 0.000501878 1.47588e-06 0.0019801
0.000929652 0.000508284 0.000652559 5.14009e-05 -6.61777e-08 0.00198052
-0.00084676 -0.000185112 0.00166374 0.000544265 -2.91032e-06 0.00197978
0.00148003 -9.34789e-05 0.00168743 0.000227396 -2.20223e-06 0.00197913
-0.00185295 -0.000798621 0.0003255 -0.00167151 9.8626e-08 0.00198784
2.46138e-05 -0.000192386 0.00145124 -0.000852896 8.92708e-07 0.00197831
-0.00112396 -4.47883e-05 -0.00117445 0.00086787 -4.18478e-07 0.00198104
0.00111415 -0.00277305 0.00159832 -0.001022 3.22649e-06 0.00198004
-7.83009e-05 0.000369129 -0.00185759 0.00115019 7.11371e-07 0.00198326
3.35119e-05 0.00233462 -0.00127598 0.00095109 3.19529e-07 0.00198177
0.000406357 1.38603e-05 -0.00070058 -3.00203e-05 -1.73534e-06 0.00197844
0.00179954 0.000170846 -0.000218687 0.00074976 -6.25041e-07 0.00198166
-0.00257566 -0.00025468 0.000752937 0.000342655 -1.16195e-06 0.00198005
-0.00162553 -0.00101072 0.000417774 -8.18866e-05 1.30211e-06 0.00197982
0.00160829 -0.00129754 -0.00151696 -0.00121822 1.3098e-06 0.00197861
-0.00136939 -0.000274538 -0.00180817 0.000447741 -2.1076e-06 0.00198639
-0.00234464 -0.000818593 -0.000172639 -0.000934848 -1.25993e-06 0.00197952
-0.00206927 -0.00103439 0.00138008 0.000779715 -1.59735e-06 0.00198396
-0.00196817 -0.000402354 0.00126319 -0.000970161 -5.30327e-07 0.00198379
0.00194326 -0.000714864 0.00179653 -0.000711129 2.23948e-07 0.00198355
-0.0006868 -0.000281003 0.000813837 -0.000705322 -3.49942e-07 0.00198029
-0.000891747 0.000186234 0.000357674 0.000831188 1.41671e-06 0.00197844
0.000223998 -9.14864e-05 0.000331037 0.000662349 -1.30645e-06 0.00197957
-0.00199251 0.00112609 -0.00152155 -9.30626e-05 5.38596e-07 0.00198246
-0.00157415 -0.000955668 0.000899342 -0.000407834 -4.73267e-07 0.00197873
-0.000840724 0.00111008 -0.000599631 -0.000866729 -3.05485e-06 0.00198033
-0.000302297 0.00140763 0.00133468 -0.000213666 -5.82791e-08 0.00198297
0.000234468 -0.00185095 -0.0014748 -0.00103919 1.33992e-06 0.00197921
-6.81848e-05 0.000621339 -0.000614533 -0.000551557 1.10286e-06 0.00197849
0.0023421 -0.00161617 0.000671936 -0.000404705 -1.72536e-06 0.00198034
0.00174898 -0.00025806 -0.000335464 -0.000171242 2.0157e-06 0.00197841
0.000301886 -0.00143604 7.43518e-05 0.000182945 1.04134e-06 0.0019791
-0.00259 -0.000182974 -0.000591437 0.00125973 -2.02156e-06 0.00197864
-0.000666667 6.96143e-05 0.000979516 0.000282088 -5.22735e-07 0.00198034
-0.00131725 -0.000263393 -0.00130944 -0.00112825 -2.59082e-06 0.00198132
